ID,Title,Rating,tags
3201,Find-the-Maximum-Length-of-Valid-Subsequence-I,1663,Array;Dynamic Programming
1121,Divide-Array-Into-Increasing-Sequences,1664,Array;Counting
2593,Find-Score-of-an-Array-After-Marking-All-Elements,1665,Array;Hash Table;Sorting;Heap (Priority Queue);Simulation
1620,Coordinate-With-Maximum-Network-Quality,1665,Array;Enumeration
1162,As-Far-from-Land-as-Possible,1666,Array;Dynamic Programming;Breadth-First Search;Matrix
1738,Find-Kth-Largest-XOR-Coordinate-Value,1671,Array;Divide and Conquer;Bit Manipulation;Sorting;Heap (Priority Queue);Matrix;Prefix Sum;Quickselect
2033,Minimum-Operations-to-Make-a-Uni-Value-Grid,1671,
1438,Longest-Continuous-Subarray-With-Absolute-Diff-Less-Than-or-Equal-to-Limit,1672,Array;Queue;Sliding Window;Heap (Priority Queue);Ordered Set;Monotonic Queue
3212,Count-Submatrices-With-Equal-Frequency-of-X-and-Y,1672,Array;Matrix;Prefix Sum
1215,Stepping-Numbers,1674,Math;Backtracking;Breadth-First Search
1922,Count-Good-Numbers,1674,Math;Recursion
1339,Maximum-Product-of-Splitted-Binary-Tree,1674,Tree;Depth-First Search;Binary Tree
1870,Minimum-Speed-to-Arrive-on-Time,1675,Array;Binary Search
987,Vertical-Order-Traversal-of-a-Binary-Tree,1675,Hash Table;Tree;Depth-First Search;Breadth-First Search;Sorting;Binary Tree
974,Subarray-Sums-Divisible-by-K,1675,Array;Hash Table;Prefix Sum
2641,Cousins-in-Binary-Tree-II,1676,Hash Table;Tree;Depth-First Search;Breadth-First Search;Binary Tree
2943,Maximize-Area-of-Square-Hole-in-Grid,1677,Array;Sorting
853,Car-Fleet,1678,Array;Stack;Sorting;Monotonic Stack
885,Spiral-Matrix-III,1678,Array;Matrix;Simulation
2115,Find-All-Possible-Recipes-from-Given-Supplies,1678,Array;Hash Table;String;Graph;Topological Sort
2317,Maximum-XOR-After-Operations,1678,Array;Math;Bit Manipulation
2698,Find-the-Punishment-Number-of-an-Integer,1678,Math;Backtracking
1905,Count-Sub-Islands,1678,Array;Depth-First Search;Breadth-First Search;Union Find;Matrix
1402,Reducing-Dishes,1679,Array;Dynamic Programming;Greedy;Sorting
2492,Minimum-Score-of-a-Path-Between-Two-Cities,1679,Depth-First Search;Breadth-First Search;Union Find;Graph
2457,Minimum-Addition-to-Make-Integer-Beautiful,1680,Math;Greedy
2182,Construct-String-With-Repeat-Limit,1680,Hash Table;String;Greedy;Heap (Priority Queue);Counting
1031,Maximum-Sum-of-Two-Non-Overlapping-Subarrays,1680,
1865,Finding-Pairs-With-a-Certain-Sum,1680,Array;Hash Table;Design
2280,Minimum-Lines-to-Represent-a-Line-Chart,1680,Array;Math;Geometry;Sorting;Number Theory
767,Reorganize-String,1681,Hash Table;String;Greedy;Sorting;Heap (Priority Queue);Counting
2497,Maximum-Star-Sum-of-a-Graph,1682,Array;Greedy;Graph;Sorting;Heap (Priority Queue)
1443,Minimum-Time-to-Collect-All-Apples-in-a-Tree,1682,Hash Table;Tree;Depth-First Search;Breadth-First Search
2074,Reverse-Nodes-in-Even-Length-Groups,1685,Linked List
2233,Maximum-Product-After-K-Increments,1685,Array;Greedy;Heap (Priority Queue)
950,Reveal-Cards-In-Increasing-Order,1686,Array;Queue;Sorting;Simulation
3397,Maximum-Number-of-Distinct-Elements-After-Operations,1687,Array;Greedy;Sorting
3043,Find-the-Length-of-the-Longest-Common-Prefix,1688,Array;Hash Table;String;Trie
1963,Minimum-Number-of-Swaps-to-Make-the-String-Balanced,1688,Two Pointers;String;Stack;Greedy
1419,Minimum-Number-of-Frogs-Croaking,1689,String;Counting
3071,Minimum-Operations-to-Write-the-Letter-Y-on-a-Grid,1689,Array;Hash Table;Matrix;Counting
935,Knight-Dialer,1690,Dynamic Programming
919,Complete-Binary-Tree-Inserter,1690,Tree;Breadth-First Search;Design;Binary Tree
3290,Maximum-Multiplication-Score,1692,Array;Dynamic Programming
1462,Course-Schedule-IV,1692,Depth-First Search;Breadth-First Search;Graph;Topological Sort
2337,Move-Pieces-to-Obtain-a-String,1693,Two Pointers;String
2466,Count-Ways-To-Build-Good-Strings,1694,Dynamic Programming
829,Consecutive-Numbers-Sum,1694,Math;Enumeration
3296,Minimum-Number-of-Seconds-to-Make-Mountain-Height-Zero,1694,Array;Math;Binary Search;Greedy;Heap (Priority Queue)
2420,Find-All-Good-Indices,1695,Array;Dynamic Programming;Prefix Sum
1942,The-Number-of-the-Smallest-Unoccupied-Chair,1695,Array;Hash Table;Heap (Priority Queue)
792,Number-of-Matching-Subsequences,1695,Array;Hash Table;String;Binary Search;Dynamic Programming;Trie;Sorting
2588,Count-the-Number-of-Beautiful-Subarrays,1696,Array;Hash Table;Bit Manipulation;Prefix Sum
3143,Maximum-Points-Inside-the-Square,1696,Array;Hash Table;String;Binary Search;Sorting
1487,Making-File-Names-Unique,1696,Array;Hash Table;String
825,Friends-Of-Appropriate-Ages,1697,Array;Two Pointers;Binary Search;Sorting
1289,Minimum-Falling-Path-Sum-II,1697,Array;Dynamic Programming;Matrix
1017,Convert-to-Base--2,1697,Math
3488,Closest-Equal-Element-Queries,1699,Array;Hash Table;Binary Search
2962,Count-Subarrays-Where-Max-Element-Appears-at-Least-K-Times,1700,Array;Sliding Window
2929,Distribute-Candies-Among-Children-II,1701,Math;Combinatorics;Enumeration
1054,Distant-Barcodes,1701,Array;Hash Table;Greedy;Sorting;Heap (Priority Queue);Counting
1774,Closest-Dessert-Cost,1701,Array;Dynamic Programming;Backtracking
2080,Range-Frequency-Queries,1702,Array;Hash Table;Binary Search;Design;Segment Tree
2100,Find-Good-Days-to-Rob-the-Bank,1702,Array;Dynamic Programming;Prefix Sum
958,Check-Completeness-of-a-Binary-Tree,1702,Tree;Breadth-First Search;Binary Tree
3457,Eat-Pizzas!,1704,Array;Greedy;Sorting
1947,Maximum-Compatibility-Score-Sum,1704,Array;Dynamic Programming;Backtracking;Bit Manipulation;Bitmask
2672,Number-of-Adjacent-Elements-With-the-Same-Color,1705,Array
3025,Find-the-Number-of-Ways-to-Place-People-I,1707,Array;Math;Geometry;Sorting;Enumeration
816,Ambiguous-Coordinates,1707,String;Backtracking;Enumeration
2257,Count-Unguarded-Cells-in-the-Grid,1708,Array;Matrix;Simulation
3040,Maximum-Number-of-Operations-With-the-Same-Score-II,1708,Array;Dynamic Programming;Memoization
826,Most-Profit-Assigning-Work,1708,Array;Two Pointers;Binary Search;Greedy;Sorting
901,Online-Stock-Span,1708,Stack;Design;Monotonic Stack;Data Stream
2944,Minimum-Number-of-Coins-for-Fruits,1708,Array;Dynamic Programming;Queue;Heap (Priority Queue);Monotonic Queue
1401,Circle-and-Rectangle-Overlapping,1708,Math;Geometry
2140,Solving-Questions-With-Brainpower,1709,Array;Dynamic Programming
979,Distribute-Coins-in-Binary-Tree,1709,Tree;Depth-First Search;Binary Tree
1136,Parallel-Courses,1710,Graph;Topological Sort
759,Employee-Free-Time,1710,Array;Line Sweep;Sorting;Heap (Priority Queue)
1567,Maximum-Length-of-Subarray-With-Positive-Product,1710,Array;Dynamic Programming;Greedy
3310,Remove-Methods-From-Project,1710,Depth-First Search;Breadth-First Search;Graph
923,3Sum-With-Multiplicity,1710,Array;Hash Table;Two Pointers;Sorting;Counting
1801,Number-of-Orders-in-the-Backlog,1711,Array;Heap (Priority Queue);Simulation
2385,Amount-of-Time-for-Binary-Tree-to-Be-Infected,1711,Hash Table;Tree;Depth-First Search;Breadth-First Search;Binary Tree
1042,Flower-Planting-With-No-Adjacent,1712,Depth-First Search;Breadth-First Search;Graph
1372,Longest-ZigZag-Path-in-a-Binary-Tree,1713,Dynamic Programming;Tree;Depth-First Search;Binary Tree
2406,Divide-Intervals-Into-Minimum-Number-of-Groups,1713,Array;Two Pointers;Greedy;Sorting;Heap (Priority Queue);Prefix Sum
1781,Sum-of-Beauty-of-All-Substrings,1714,Hash Table;String;Counting
3315,Construct-the-Minimum-Bitwise-Array-II,1714,Array;Bit Manipulation
2359,Find-Closest-Node-to-Given-Two-Nodes,1714,Depth-First Search;Graph
2202,Maximize-the-Topmost-Element-After-K-Moves,1716,Array;Greedy
2397,Maximum-Rows-Covered-by-Columns,1718,Array;Backtracking;Bit Manipulation;Matrix;Enumeration
2017,Grid-Game,1718,Array;Matrix;Prefix Sum
3557,Find-Maximum-Number-of-Non-Intersecting-Substrings,1719,Hash Table;String;Dynamic Programming;Greedy
1239,Maximum-Length-of-a-Concatenated-String-with-Unique-Characters,1719,Array;String;Backtracking;Bit Manipulation
2563,Count-the-Number-of-Fair-Pairs,1720,Array;Two Pointers;Binary Search;Sorting
2826,Sorting-Three-Groups,1721,Array;Binary Search;Dynamic Programming
3341,Find-Minimum-Time-to-Reach-Last-Room-I,1721,Array;Graph;Heap (Priority Queue);Matrix;Shortest Path
3208,Alternating-Groups-II,1721,Array;Sliding Window
1197,Minimum-Knight-Moves,1722,Breadth-First Search
1359,Count-All-Valid-Pickup-and-Delivery-Options,1722,Math;Dynamic Programming;Combinatorics
2070,Most-Beautiful-Item-for-Each-Query,1724,Array;Binary Search;Sorting
2261,K-Divisible-Elements-Subarrays,1724,Array;Hash Table;Trie;Rolling Hash;Hash Function;Enumeration
2416,Sum-of-Prefix-Scores-of-Strings,1725,Array;String;Trie;Counting
1011,Capacity-To-Ship-Packages-Within-D-Days,1725,Array;Binary Search
3439,Reschedule-Meetings-for-Maximum-Free-Time-I,1728,Array;Greedy;Sliding Window
3499,Maximize-Active-Section-with-Trade-I,1729,String;Enumeration
1220,Count-Vowels-Permutation,1729,Dynamic Programming
1014,Best-Sightseeing-Pair,1730,Array;Dynamic Programming
3447,Assign-Elements-to-Groups-with-Constraints,1730,Array;Hash Table
889,Construct-Binary-Tree-from-Preorder-and-Postorder-Traversal,1731,Array;Hash Table;Divide and Conquer;Tree;Binary Tree
2786,Visit-Array-Positions-to-Maximize-Score,1732,Array;Dynamic Programming
1273,Delete-Tree-Nodes,1732,Array;Tree;Depth-First Search;Breadth-First Search
2048,Next-Greater-Numerically-Balanced-Number,1734,Hash Table;Math;Backtracking;Counting;Enumeration
1292,Maximum-Side-Length-of-a-Square-with-Sum-Less-than-or-Equal-to-Threshold,1734,Array;Binary Search;Matrix;Prefix Sum
3453,Separate-Squares-I,1735,Array;Binary Search
2707,Extra-Characters-in-a-String,1735,Array;Hash Table;String;Dynamic Programming;Trie
3044,Most-Frequent-Prime,1737,Array;Hash Table;Math;Matrix;Counting;Enumeration;Number Theory
1814,Count-Nice-Pairs-in-an-Array,1737,Array;Hash Table;Math;Counting
1593,Split-a-String-Into-the-Max-Number-of-Unique-Substrings,1739,Hash Table;String;Backtracking
1079,Letter-Tile-Possibilities,1740,Hash Table;String;Backtracking;Counting
3020,Find-the-Maximum-Number-of-Elements-in-Subset,1741,Array;Hash Table;Enumeration
1145,Binary-Tree-Coloring-Game,1741,Tree;Depth-First Search;Binary Tree
3380,Maximum-Area-Rectangle-With-Point-Constraints-I,1743,Array;Math;Binary Indexed Tree;Segment Tree;Geometry;Sorting;Enumeration
2087,Minimum-Cost-Homecoming-of-a-Robot-in-a-Grid,1743,Array;Greedy
1139,Largest-1-Bordered-Square,1744,
1638,Count-Substrings-That-Differ-by-One-Character,1744,Hash Table;String;Dynamic Programming;Enumeration
3433,Count-Mentions-Per-User,1745,Array;Math;Sorting;Simulation
2502,Design-Memory-Allocator,1745,Array;Hash Table;Design;Simulation
1391,Check-if-There-is-a-Valid-Path-in-a-Grid,1745,Array;Depth-First Search;Breadth-First Search;Union Find;Matrix
1530,Number-of-Good-Leaf-Nodes-Pairs,1745,Tree;Depth-First Search;Binary Tree
1024,Video-Stitching,1746,Array;Dynamic Programming;Greedy
1849,Splitting-a-String-Into-Descending-Consecutive-Values,1746,String;Backtracking;Enumeration
1191,K-Concatenation-Maximum-Sum,1747,
2171,Removing-Minimum-Number-of-Magic-Beans,1748,Array;Greedy;Sorting;Enumeration;Prefix Sum
1297,Maximum-Number-of-Occurrences-of-a-Substring,1748,Hash Table;String;Sliding Window
2134,Minimum-Swaps-to-Group-All-1's-Together-II,1748,Array;Sliding Window
1111,Maximum-Nesting-Depth-of-Two-Valid-Parentheses-Strings,1749,String;Stack
2871,Split-Array-Into-Maximum-Number-of-Subarrays,1749,Array;Greedy;Bit Manipulation
2401,Longest-Nice-Subarray,1749,Array;Bit Manipulation;Sliding Window
2856,Minimum-Array-Length-After-Pair-Removals,1749,Array;Hash Table;Two Pointers;Binary Search;Greedy;Counting
2400,Number-of-Ways-to-Reach-a-Position-After-Exactly-k-Steps,1751,Math;Dynamic Programming;Combinatorics
2166,Design-Bitset,1751,Array;Hash Table;String;Design
939,Minimum-Area-Rectangle,1752,Array;Hash Table;Math;Geometry;Sorting
1135,Connecting-Cities-With-Minimum-Cost,1752,Union Find;Graph;Heap (Priority Queue);Minimum Spanning Tree
3478,Choose-K-Elements-With-Maximum-Sum,1753,Array;Sorting;Heap (Priority Queue)
764,Largest-Plus-Sign,1753,Array;Dynamic Programming
1216,Valid-Palindrome-III,1753,String;Dynamic Programming
2568,Minimum-Impossible-OR,1754,Array;Bit Manipulation;Brainteaser
3112,Minimum-Time-to-Visit-Disappearing-Nodes,1756,Array;Graph;Heap (Priority Queue);Shortest Path
1954,Minimum-Garden-Perimeter-to-Collect-Enough-Apples,1758,Math;Binary Search
1027,Longest-Arithmetic-Subsequence,1758,Array;Hash Table;Binary Search;Dynamic Programming
1541,Minimum-Insertions-to-Balance-a-Parentheses-String,1759,String;Stack;Greedy
2498,Frog-Jump-II,1759,Array;Binary Search;Greedy
2075,Decode-the-Slanted-Ciphertext,1759,String;Simulation
2121,Intervals-Between-Identical-Elements,1760,Array;Hash Table;Prefix Sum
3403,Find-the-Lexicographically-Largest-String-From-the-Box-I,1761,Two Pointers;String;Enumeration
2453,Destroy-Sequential-Targets,1761,Array;Hash Table;Counting
1262,Greatest-Sum-Divisible-by-Three,1762,Array;Dynamic Programming;Greedy;Sorting
948,Bag-of-Tokens,1762,Array;Two Pointers;Greedy;Sorting
2462,Total-Cost-to-Hire-K-Workers,1763,Array;Two Pointers;Heap (Priority Queue);Simulation
2905,Find-Indices-With-Index-and-Value-Difference-II,1763,Array;Two Pointers
3085,Minimum-Deletions-to-Make-String-K-Special,1764,
1706,Where-Will-the-Ball-Fall,1764,Array;Matrix;Simulation
875,Koko-Eating-Bananas,1765,Array;Binary Search
1914,Cyclically-Rotating-a-Grid,1766,Array;Matrix;Simulation
3281,Maximize-Score-of-Numbers-in-Ranges,1768,Array;Binary Search;Greedy;Sorting
1600,Throne-Inheritance,1768,Hash Table;Tree;Depth-First Search;Design
2718,Sum-of-Matrix-After-Queries,1768,Array;Hash Table
2685,Count-the-Number-of-Complete-Components,1769,Depth-First Search;Breadth-First Search;Union Find;Graph
1146,Snapshot-Array,1770,Array;Hash Table;Binary Search;Design
3282,Reach-End-of-Array-With-Max-Score,1771,Array;Greedy
3170,Lexicographically-Minimum-String-After-Removing-Stars,1772,Hash Table;String;Stack;Greedy;Heap (Priority Queue)
2982,Find-Longest-Special-Substring-That-Occurs-Thrice-II,1772,Hash Table;String;Binary Search;Sliding Window;Counting
1238,Circular-Permutation-in-Binary-Representation,1774,Math;Backtracking;Bit Manipulation
2531,Make-Number-of-Distinct-Characters-Equal,1775,Hash Table;String;Counting
3164,Find-the-Number-of-Good-Pairs-II,1777,Array;Hash Table
918,Maximum-Sum-Circular-Subarray,1777,Array;Divide and Conquer;Dynamic Programming;Queue;Monotonic Queue
1824,Minimum-Sideway-Jumps,1778,Array;Dynamic Programming;Greedy
2601,Prime-Subtraction-Operation,1779,Array;Math;Binary Search;Greedy;Number Theory
1016,Binary-String-With-Substrings-Representing-1-To-N,1779,Hash Table;String;Bit Manipulation;Sliding Window
2369,Check-if-There-is-a-Valid-Partition-For-The-Array,1779,Array;Dynamic Programming
1129,Shortest-Path-with-Alternating-Colors,1779,Breadth-First Search;Graph
1424,Diagonal-Traverse-II,1779,Array;Sorting;Heap (Priority Queue)
842,Split-Array-into-Fibonacci-Sequence,1779,String;Backtracking
1895,Largest-Magic-Square,1781,Array;Matrix;Prefix Sum
2353,Design-a-Food-Rating-System,1781,Array;Hash Table;String;Design;Heap (Priority Queue);Ordered Set
1171,Remove-Zero-Sum-Consecutive-Nodes-from-Linked-List,1782,Hash Table;Linked List
1765,Map-of-Highest-Peak,1782,Array;Breadth-First Search;Matrix
851,Loud-and-Rich,1783,Array;Depth-First Search;Graph;Topological Sort
894,All-Possible-Full-Binary-Trees,1784,Dynamic Programming;Tree;Recursion;Memoization;Binary Tree
2952,Minimum-Number-of-Coins-to-be-Added,1784,Array;Greedy;Sorting
2653,Sliding-Subarray-Beauty,1785,Array;Hash Table;Sliding Window
1911,Maximum-Alternating-Subsequence-Sum,1785,Array;Dynamic Programming
983,Minimum-Cost-For-Tickets,1786,Array;Dynamic Programming
787,Cheapest-Flights-Within-K-Stops,1786,Dynamic Programming;Depth-First Search;Breadth-First Search;Graph;Heap (Priority Queue);Shortest Path
971,Flip-Binary-Tree-To-Match-Preorder-Traversal,1786,Tree;Depth-First Search;Binary Tree
1312,Minimum-Insertion-Steps-to-Make-a-String-Palindrome,1786,String;Dynamic Programming
1510,Stone-Game-IV,1786,Math;Dynamic Programming;Game Theory
1497,Check-If-Array-Pairs-Are-Divisible-by-k,1787,Array;Hash Table;Counting
1156,Swap-For-Longest-Repeated-Character-Substring,1787,Hash Table;String;Sliding Window
3387,Maximize-Amount-After-Two-Days-of-Conversions,1787,Array;String;Depth-First Search;Breadth-First Search;Graph
768,Max-Chunks-To-Make-Sorted-II,1787,Array;Stack;Greedy;Sorting;Monotonic Stack
2192,All-Ancestors-of-a-Node-in-a-Directed-Acyclic-Graph,1787,Depth-First Search;Breadth-First Search;Graph;Topological Sort
3219,Minimum-Cost-for-Cutting-Cake-II,1789,Array;Greedy;Sorting
2321,Maximum-Score-Of-Spliced-Array,1790,Array;Dynamic Programming
2712,Minimum-Cost-to-Make-All-Characters-Equal,1791,String;Dynamic Programming;Greedy
2771,Longest-Non-decreasing-Subarray-From-Two-Arrays,1791,
1245,Tree-Diameter,1792,Tree;Depth-First Search;Breadth-First Search;Graph;Topological Sort
3092,Most-Frequent-IDs,1793,Array;Hash Table;Heap (Priority Queue);Ordered Set
3376,Minimum-Time-to-Break-Locks-I,1793,Array;Dynamic Programming;Backtracking;Bit Manipulation;Depth-First Search;Bitmask
2615,Sum-of-Distances,1793,Array;Hash Table;Prefix Sum
2381,Shifting-Letters-II,1793,Array;String;Prefix Sum
1653,Minimum-Deletions-to-Make-String-Balanced,1793,String;Dynamic Programming;Stack
886,Possible-Bipartition,1794,Depth-First Search;Breadth-First Search;Union Find;Graph
2998,Minimum-Number-of-Operations-to-Make-X-and-Y-Equal,1794,Dynamic Programming;Breadth-First Search;Memoization
966,Vowel-Spellchecker,1795,Array;Hash Table;String
3001,Minimum-Moves-to-Capture-The-Queen,1796,Math;Enumeration
1028,Recover-a-Tree-From-Preorder-Traversal,1797,String;Tree;Depth-First Search;Binary Tree
1072,Flip-Columns-For-Maximum-Number-of-Equal-Rows,1797,Array;Hash Table;Matrix
1834,Single-Threaded-CPU,1797,
1711,Count-Good-Meals,1797,Array;Hash Table
3418,Maximum-Amount-of-Money-Robot-Can-Earn,1798,Array;Dynamic Programming;Matrix
1186,Maximum-Subarray-Sum-with-One-Deletion,1799,Array;Dynamic Programming
1673,Find-the-Most-Competitive-Subsequence,1802,Array;Stack;Greedy;Monotonic Stack
2934,Minimum-Operations-to-Maximize-Last-Elements-in-Arrays,1802,Array;Enumeration
1953,Maximum-Number-of-Weeks-for-Which-You-Can-Work,1803,Array;Greedy
2096,Step-By-Step-Directions-From-a-Binary-Tree-Node-to-Another,1804,
1080,Insufficient-Nodes-in-Root-to-Leaf-Paths,1804,Tree;Depth-First Search;Binary Tree
1035,Uncrossed-Lines,1805,Array;Dynamic Programming
3335,Total-Characters-in-String-After-Transformations-I,1806,Hash Table;Math;String;Dynamic Programming;Counting
3408,Design-Task-Manager,1806,Hash Table;Design;Heap (Priority Queue);Ordered Set
1073,Adding-Two-Negabinary-Numbers,1806,Array;Math
1594,Maximum-Non-Negative-Product-in-a-Matrix,1807,Array;Dynamic Programming;Matrix
2302,Count-Subarrays-With-Score-Less-Than-K,1808,Array;Binary Search;Sliding Window;Prefix Sum
1230,Toss-Strange-Coins,1808,Array;Math;Dynamic Programming;Probability and Statistics
1519,Number-of-Nodes-in-the-Sub-Tree-With-the-Same-Label,1808,
776,Split-BST,1809,Tree;Binary Search Tree;Recursion;Binary Tree
1345,Jump-Game-IV,1809,Array;Hash Table;Breadth-First Search
2642,Design-Graph-With-Shortest-Path-Calculator,1810,Graph;Design;Heap (Priority Queue);Shortest Path
1284,Minimum-Number-of-Flips-to-Convert-Binary-Matrix-to-Zero-Matrix,1810,Array;Hash Table;Bit Manipulation;Breadth-First Search;Matrix
773,Sliding-Puzzle,1815,Array;Dynamic Programming;Backtracking;Breadth-First Search;Memoization;Matrix
3026,Maximum-Good-Subarray-Sum,1816,Array;Hash Table;Prefix Sum
795,Number-of-Subarrays-with-Bounded-Maximum,1817,Array;Two Pointers
1658,Minimum-Operations-to-Reduce-X-to-Zero,1817,Array;Hash Table;Binary Search;Sliding Window;Prefix Sum
2787,Ways-to-Express-an-Integer-as-Sum-of-Powers,1817,Dynamic Programming
1792,Maximum-Average-Pass-Ratio,1817,Array;Greedy;Heap (Priority Queue)
861,Score-After-Flipping-Matrix,1818,Array;Greedy;Bit Manipulation;Matrix
2055,Plates-Between-Candles,1819,Array;String;Binary Search;Prefix Sum
3148,Maximum-Difference-Score-in-a-Grid,1819,Array;Dynamic Programming;Matrix
1405,Longest-Happy-String,1820,String;Greedy;Heap (Priority Queue)
2217,Find-Palindrome-With-Fixed-Length,1822,Array;Math
2931,Maximum-Spending-After-Buying-Items,1822,Array;Greedy;Sorting;Heap (Priority Queue);Matrix
1363,Largest-Multiple-of-Three,1822,Array;Math;Dynamic Programming;Greedy;Sorting
1458,Max-Dot-Product-of-Two-Subsequences,1823,Array;Dynamic Programming
1377,Frog-Position-After-T-Seconds,1823,Tree;Depth-First Search;Breadth-First Search;Graph
1298,Maximum-Candies-You-Can-Get-from-Boxes,1824,Array;Breadth-First Search;Graph
1835,Find-XOR-Sum-of-All-Pairs-Bitwise-AND,1825,Array;Math;Bit Manipulation
1702,Maximum-Binary-String-After-Change,1825,String;Greedy
934,Shortest-Bridge,1825,Array;Depth-First Search;Breadth-First Search;Matrix
1095,Find-in-Mountain-Array,1827,Array;Binary Search;Interactive
3332,Maximum-Points-Tourist-Can-Earn,1827,Array;Dynamic Programming;Matrix
2135,Count-Words-Obtained-After-Adding-a-Letter,1828,Array;Hash Table;String;Bit Manipulation;Sorting
1754,Largest-Merge-Of-Two-Strings,1828,Two Pointers;String;Greedy
790,Domino-and-Tromino-Tiling,1830,Dynamic Programming
980,Unique-Paths-III,1830,Array;Backtracking;Bit Manipulation;Matrix
2034,Stock-Price-Fluctuation,1831,Hash Table;Design;Heap (Priority Queue);Data Stream;Ordered Set
755,Pour-Water,1832,Array;Simulation
3012,Minimize-Length-of-Array-Using-Operations,1832,Array;Math;Greedy;Number Theory
2370,Longest-Ideal-Subsequence,1834,Hash Table;String;Dynamic Programming
995,Minimum-Number-of-K-Consecutive-Bit-Flips,1835,Array;Bit Manipulation;Queue;Sliding Window;Prefix Sum
2146,K-Highest-Ranked-Items-Within-a-Price-Range,1836,Array;Breadth-First Search;Sorting;Heap (Priority Queue);Matrix
1316,Distinct-Echo-Substrings,1836,String;Trie;Rolling Hash;Hash Function
1559,Detect-Cycles-in-2D-Grid,1837,Array;Depth-First Search;Breadth-First Search;Union Find;Matrix
2311,Longest-Binary-Subsequence-Less-Than-or-Equal-to-K,1839,String;Dynamic Programming;Greedy;Memoization
3186,Maximum-Total-Damage-With-Spell-Casting,1840,Array;Hash Table;Two Pointers;Binary Search;Dynamic Programming;Sorting;Counting
2332,The-Latest-Time-to-Catch-a-Bus,1840,Array;Two Pointers;Binary Search;Sorting
2013,Detect-Squares,1841,Array;Hash Table;Design;Counting
2576,Find-the-Maximum-Number-of-Marked-Indices,1843,Array;Two Pointers;Binary Search;Greedy;Sorting
1411,Number-of-Ways-to-Paint-N-×-3-Grid,1844,
1504,Count-Submatrices-With-All-Ones,1845,Array;Dynamic Programming;Stack;Matrix;Monotonic Stack
3558,Number-of-Ways-to-Assign-Edge-Weights-I,1845,Math;Tree;Depth-First Search
2598,Smallest-Missing-Non-negative-Integer-After-Operations,1845,
874,Walking-Robot-Simulation,1846,Array;Hash Table;Simulation
1514,Path-with-Maximum-Probability,1846,Array;Graph;Heap (Priority Queue);Shortest Path
3196,Maximize-Total-Cost-of-Alternating-Subarrays,1846,Array;Dynamic Programming
1258,Synonymous-Sentences,1847,Array;Hash Table;String;Backtracking;Union Find
3297,Count-Substrings-That-Can-Be-Rearranged-to-Contain-a-String-I,1847,Hash Table;String;Sliding Window
1177,Can-Make-Palindrome-from-Substring,1848,Array;Hash Table;String;Bit Manipulation;Prefix Sum
3180,Maximum-Total-Reward-Using-Operations-I,1848,Array;Dynamic Programming
3176,Find-the-Maximum-Length-of-a-Good-Subsequence-I,1849,Array;Hash Table;Dynamic Programming
2059,Minimum-Operations-to-Convert-Number,1849,Array;Breadth-First Search
1775,Equal-Sum-Arrays-With-Minimum-Number-of-Operations,1850,Array;Hash Table;Greedy;Counting
1477,Find-Two-Non-overlapping-Sub-arrays-Each-With-Target-Sum,1850,
1152,Analyze-User-Website-Visit-Pattern,1850,Array;Hash Table;Sorting
3508,Implement-Router,1851,Array;Hash Table;Binary Search;Design;Queue;Ordered Set
2830,Maximize-the-Profit-as-the-Salesman,1851,Array;Hash Table;Binary Search;Dynamic Programming;Sorting
2162,Minimum-Cost-to-Set-Cooking-Time,1851,Math;Enumeration
1301,Number-of-Paths-with-Max-Score,1853,Array;Dynamic Programming;Matrix
1269,Number-of-Ways-to-Stay-in-the-Same-Place-After-Some-Steps,1854,Dynamic Programming
1334,Find-the-City-With-the-Smallest-Number-of-Neighbors-at-a-Threshold-Distance,1854,Dynamic Programming;Graph;Shortest Path
1546,Maximum-Number-of-Non-Overlapping-Subarrays-With-Sum-Equals-Target,1855,
1202,Smallest-String-With-Swaps,1855,Array;Hash Table;String;Depth-First Search;Breadth-First Search;Union Find;Sorting
2800,Shortest-String-That-Contains-Three-Strings,1855,String;Greedy;Enumeration
799,Champagne-Tower,1855,Dynamic Programming
3443,Maximum-Manhattan-Distance-After-K-Changes,1855,Hash Table;Math;String;Counting
3035,Maximum-Palindromes-After-Operations,1856,Array;Hash Table;String;Greedy;Sorting;Counting
2266,Count-Number-of-Texts,1856,Hash Table;Math;String;Dynamic Programming
1584,Min-Cost-to-Connect-All-Points,1857,Array;Union Find;Graph;Minimum Spanning Tree
1744,Can-You-Eat-Your-Favorite-Candy-on-Your-Favorite-Day?,1858,Array;Prefix Sum
2301,Match-Substring-After-Replacement,1860,Array;Hash Table;String;String Matching
1996,The-Number-of-Weak-Characters-in-the-Game,1860,Array;Stack;Greedy;Sorting;Monotonic Stack
1993,Operations-on-Tree,1861,Array;Hash Table;Tree;Depth-First Search;Breadth-First Search;Design
3342,Find-Minimum-Time-to-Reach-Last-Room-II,1861,Array;Graph;Heap (Priority Queue);Matrix;Shortest Path
1163,Last-Substring-in-Lexicographical-Order,1864,Two Pointers;String
3326,Minimum-Division-Operations-to-Make-Array-Non-Decreasing,1864,Array;Math;Greedy;Number Theory
2767,Partition-String-Into-Minimum-Beautiful-Substrings,1864,Hash Table;String;Dynamic Programming;Backtracking
